id,x,y
96,791.9246762011503,824.1746929764222
97,7.100307442270859,191.58965518221981
98,731.6966975395244,560.3350168320267
99,437.6611907836292,320.0097896515055
100,933.2142541339714,249.53419290494537
101,541.6085727826717,619.3286806831654
102,410.85238712949666,766.4153828274207
103,859.0240892799694,312.7022517730171
104,270.1324443444079,734.0171593888745
105,747.5295483090472,33.86847319384279
106,698.7195428216797,842.2818381205758
107,745.7767610595465,41.42037212055216
108,784.5868422615713,595.8837531891137
109,197.6863421771159,45.364089167728714
110,686.3447081809206,216.65861580541724
111,330.9940605765055,146.84967206146726
112,817.5061719589622,11.287429974823349
113,186.17855976398312,311.0879710051704
114,861.2465726566614,595.6245128500891
115,845.3753909281909,457.69412876218377
116,343.5592599397943,303.45109005512717
117,715.917452260667,427.7241703180991
118,889.7467686382806,142.4293396590962
119,723.6967025390319,652.7414518551833
120,775.8808487753481,121.93989095195879
121,743.1438979033502,928.9239410692171
122,217.82813853818305,482.8022338515008
123,891.283766892004,790.2558339851158
124,177.59431570596107,998.6791392659547
125,722.6887390173466,769.8147991383972
126,95.40860695294417,29.287147695743364
127,799.8938383103759,316.431649388475
128,947.8689218434581,844.8063767411991
129,849.3612268236357,568.0968025292932
130,24.56993074629521,424.84251638167103
131,332.89833041422224,449.198428614473
132,668.1568066771529,464.65686070018785
133,199.79380546699898,561.5606283970238
134,915.4147139651342,750.465154231808
135,549.011433571432,353.2788394894525
136,256.0276318231851,0.7256856514455956
137,846.3679998436467,494.40501072044816
138,104.49153814773193,730.1578747264882
139,16.0665607489755,303.8101406035347
140,962.1343881871868,55.194993242983934
141,587.2786129472157,269.4363428552593
142,928.5921532859494,780.5472582126796
143,788.7664947877689,653.6258341268241
144,40.842833978192104,131.9046976438265
145,606.5063480843725,580.5902305771325
146,486.2936879757909,173.83249761237886
147,255.86777692374386,812.789201789021
148,224.12106611867134,520.3136655615097
149,584.2392651130461,404.06716192487846
150,310.0321955662252,12.894699671048059
151,868.3022490589346,67.65752085160592
152,258.0976465977427,399.7011410103701
153,3.098915666604918,296.78228530400776
154,530.1235050811881,858.155892000714
155,248.16054201833015,645.2664431638501
156,382.0775322074089,783.0234453320471
157,680.0172212484995,278.8590330165286
158,591.7116518910253,658.0836469636234
159,262.8568154475346,588.2483809270866
160,219.42280063751085,494.8778548575584
161,511.2910881859629,959.7610870242856
162,667.7065660652611,823.9889949248898
163,564.6252535797045,399.3077150985155
164,900.6425668575725,843.527092776488
165,460.0332402515859,195.78502700674494
166,267.5473992978462,782.2287918487189
167,163.81279691534388,514.1193847646321
168,832.2124939771694,64.49940342513483
169,576.2762135256079,845.5215050670873
170,522.7766714392039,686.0844017225314
171,174.77288619236742,871.5840972454571
172,785.3151094851418,54.56738148164986
173,325.1035388342043,335.8396998143156
174,603.9117922142941,364.0665441723637
175,286.51893720549214,640.3140971832894
176,871.5814486124485,10.329668640816525
177,938.5706570632334,358.58942524612945
178,316.8850456235803,75.4326875837138
179,76.66883622801002,210.28911968649444
180,401.4188206587408,572.226671693263
181,447.8349797371004,823.693884152341
182,705.9916297955814,586.538183651046
183,838.0432804745816,741.380900534144
184,518.1902024219198,286.3837389053705
185,341.72550524471023,174.5070692026268
186,884.4841897698116,24.62075140914033
187,762.1941614861463,402.754951713724
188,618.141388436783,443.20211103828524
189,375.7791783276813,78.88972850781695
190,93.84759340849801,957.2744986336874
191,965.8598881114506,889.5546261838518
192,52.0940730861873,181.94595350200493
193,663.2987684428947,317.61619613514534
194,264.00559541006186,535.6726702234494
195,524.704677493472,366.4625691740445
196,603.1875062413154,828.0678876693413
197,319.85747065221113,904.3477910900688
198,315.03253049784576,267.1874258441752
199,247.78134699616427,579.9440863478575
200,330.6826310138191,512.7067429598192
201,365.39841952257035,923.165527034174
202,739.0198794305554,449.4490832747268
203,983.0972135937699,722.1796221234135
204,609.0737518732739,532.4221323534387
205,881.738324254279,933.0551391725197
206,850.2858119616748,122.13133784758679
207,264.17335981685073,628.7495049637437
208,680.8306293566338,710.7496414570304
209,787.9820078532215,203.07804605746495
210,557.8306947276044,240.09156490528883
211,505.09895475927067,717.9374174273734
212,151.64078616177179,344.2480063563768
213,437.36175965065036,559.9650829301153
214,708.8900383385496,789.3759196926794
215,732.5467236820757,781.2432439452587
216,435.54521130868295,85.02632942769628
217,684.1068023830446,907.1035669514102
218,623.4087080406388,436.5575644231726
219,332.3101547298177,232.52575128440435
220,977.6992950249437,662.1478188176329
221,261.34991419085173,342.6883800667213
222,923.1860876043789,493.2335817003166
223,576.0508602304538,96.90950606864357
224,205.64068907028687,401.8253667088605
225,560.9230171204474,487.89922892056717
226,944.9298924466286,996.1460805859849
227,510.7511518231905,773.955974816027
228,926.6630368211037,553.6680349138843
229,131.56863956613506,81.90615838786064
230,436.0986436978679,356.19695799132734
231,999.3717092994216,927.0523645845384
232,742.3214291133943,249.54989428995466
233,186.12777788157842,659.2976286062767
234,858.9062696031573,848.5575477111099
235,829.8395356786745,120.58990758060074
236,468.7468638103394,752.8035444338317
237,690.8110025619592,660.3275454818588
238,843.5148100723609,389.79112192313903
239,774.8843839794454,604.967711741441
240,692.920993304971,46.089391988408224
241,70.1086116202414,517.9172951143019
242,365.22352267723323,171.30007117725998
243,58.11926990929528,280.1265047735442
244,325.8674858013335,27.151401824762612
245,450.6614340898213,773.7676752978443
246,368.7725162860933,811.4872103265063
247,838.9270024748248,578.16918796607
248,175.65880845232041,870.5123768696257
249,230.39024903179273,254.52253996009023
250,955.1740285723198,366.85711767604977
251,201.173469208625,143.59172053535886
252,350.6834546553691,357.98381957336403
253,565.2910312018917,768.9760816727579
254,837.8014978485584,650.9845607956546
255,703.7025478752001,22.718130448836305
256,630.0427445671179,436.24565277607985
257,877.8808315803493,183.42053560809978
258,987.8979056180514,230.06364205428065
259,160.91475158433232,133.38995575495295
260,115.80634542415847,397.38101221081456
261,927.743245338047,638.6303849779331
262,529.8669604006227,897.5654194735373
263,539.3093728931989,565.7052823199139
264,497.07340524895693,134.73146579602113
265,771.5442964379922,85.05412466985828
266,136.0433170652354,287.1579275521471
267,980.3567089971922,796.2361013656026
268,510.4281118824254,873.6989057563388
269,411.00254637189005,802.4715062946441
270,540.2261983615863,76.28263680142456
271,688.687801223168,263.4059875101622
272,17.879144664957103,718.6749400745648
273,626.7992453432095,488.1651064155388
274,981.8288584057573,754.8310733762386
275,24.606563636175526,44.868746503499594
276,609.2978836883539,626.1702776454616
277,144.65278881134202,852.0517487248493
278,751.8807158412772,173.18235600268738
279,121.26472516716136,157.32388054592906
280,451.1113331246712,239.89324972666614
281,644.7336710482502,890.5655031729518
282,541.3957898101534,186.03695111038843
283,591.395609725809,520.2630658650704
284,777.8531132340775,868.2488791955911
285,91.5868826088525,951.4367428224955
286,360.7651168823852,511.4891445331439
287,12.650237577559565,188.35145546778065
288,793.9503192384371,981.9746370441736
289,105.12016720077489,466.2552049942296
290,263.0941417941006,600.7736376307629
291,297.8686155434713,163.8748366843119
292,15.471661278653293,169.32039960462208
293,351.28626688411003,924.4257507473385
294,447.5821009960763,716.80361852897
295,999.1146943961722,306.3183787762025
296,171.06219406995626,190.9537963497977
297,127.42630577271652,657.4884755433767
298,740.255768380643,736.7963028532391
299,314.4657181552639,440.27011563622176
300,528.3192475681199,38.69889458815046
301,434.2712195308193,697.9909023251143
302,731.2394478409592,345.97804450925787
303,901.5626213929316,136.26967015768065
304,877.5201900734412,20.40898564166693
305,542.1529863458821,3.0767320866785797
306,933.4867837315063,850.2867619986965
307,35.70383563039981,142.68262991686086
308,966.2760266468118,170.1143905326782
309,398.43397598937867,59.938552163076196
310,584.9494226590874,373.8991189347021
311,904.3514117403936,176.3726715186159
312,461.8131894520917,598.966773134415
313,240.76875367305428,186.38415350584526
314,316.2516448302188,129.37651288885021
315,398.6190880676356,637.4077210969326
316,770.5801182490594,25.810901657468023
317,274.3613423858553,351.57531294746445
318,928.7064130909326,848.5429397327531
319,183.47613939249186,804.6534473451019
320,362.6446983806799,232.31134435209634
321,246.71487895826672,252.64158969876226
322,461.82157520749143,950.8119281239757
323,341.790871453484,775.5812494212829
324,86.66007177573354,877.3025940506941
325,466.431453613265,897.9477840809295
326,359.16883640589134,91.02258537263464
327,425.47063230752605,803.749965374584
328,505.34989951708343,885.9144911821957
329,998.0425392442595,366.3365462499324
330,815.6782991031473,616.5337361084214
331,694.7840127051276,312.5573603923574
332,846.3842517527993,404.37868266307333
333,610.7678932156351,923.1009836500916
334,939.5545870871971,993.2304046262001
335,226.7123534774127,78.46119731520729
336,19.968113311149892,334.865479044369
337,965.0024608405037,868.6459541958315
338,847.5755697807523,739.0390428301553
339,690.4826083728504,817.152755263499
340,292.25376810555804,176.00094219641394
341,909.654502375537,32.01633018087169
342,861.3901145141128,435.2079692310746
343,740.8658653739682,561.5672623097585
344,504.99873191637414,125.75159895569644
345,427.25682800038425,88.38386872372949
346,587.6124528223467,195.5763592671489
347,96.12711275420472,682.047417649852
348,875.6157526331742,667.2420431677768
349,127.11133472818248,251.50498877219408
350,146.3177264490184,296.635043840901
351,499.539569673061,619.6784439672275
352,965.0819112815186,554.9900261504629
353,824.848376847728,597.6185318613454
354,483.57117746687186,663.6672561668984
355,304.50463991281754,501.12723672384396
356,256.6330390200089,141.47947045455945
357,793.1110051649216,633.4988544811902
358,732.247239172052,123.6360006507099
359,278.49929602663923,611.8552823875968
360,326.6116637433695,385.24041364457383
361,436.44643546323624,888.1431580487399
362,189.11536631375213,735.3200414220072
363,128.0912604995277,149.18712295824542
364,773.1413205231501,415.6805281598355
365,558.1897420398202,25.131256620920862
366,449.87363696544924,917.7863973626812
367,297.6311606438198,578.0090674314478
368,413.1510147160415,633.6119465310886
369,172.11118850081252,102.91332614120007
370,491.18877143675246,102.81039440857487
371,271.06903659987256,576.9752499688803
372,505.7504536837779,678.0221713375544
373,425.25639304903183,480.57440753570813
374,254.1128592746872,10.603193237389451
375,477.5668382423331,871.315054085757
376,415.60791059762494,658.6239686004348
377,333.03081494344065,791.106341415009
378,890.3144006135919,50.24301559662525
379,557.7313669503196,847.5944336783107
380,573.70492667183,236.68879820349943
381,22.18441578217989,827.9172963189366
382,255.14993835160482,94.85571359448697
383,895.8041559723976,507.7835865896081
384,645.6445265858611,150.67731677542574
385,189.26297737924813,537.0797990315655
386,549.5178023372032,273.3943418390804
387,724.7404964687541,882.7493098258907
388,534.8838545327478,672.5890775476645
389,525.8522323650774,403.6197641569621
390,380.8244994675777,125.3940151426305
391,340.80140918951196,948.1797059245572
392,536.2904952699697,358.4433399021012
393,133.92791626323287,439.7891434059567
394,741.3873779183072,95.27564713068715
395,527.71176542239,326.0149471113761
396,473.1804423441391,725.8372117215047
397,933.2345399276008,752.5914637409812
398,49.32762047602046,725.493949027701
399,102.00796768923969,231.12231180195232
400,895.7541269849401,127.66356154335534
401,969.8500035073398,784.1167957963536
402,518.0487973729835,55.44438077414349
403,323.46224436876423,485.18344762157153
404,654.2876035017994,258.1625862169649
405,167.14798038800637,248.79695135455182
406,9.192374735775278,853.0064747701815
407,992.2281084660891,225.25412368702658
408,972.6208343751262,528.0196016015456
409,145.5347509222291,860.048145932371
410,439.06828880136675,476.44145808313345
411,378.0749827805258,763.1453662555765
412,636.1539259189284,484.6984282203719
413,488.72776042986345,751.3773132921657
414,252.63139553170632,660.1814074732113
415,923.0946665551942,685.198444523571
416,906.9033689875466,192.95826579428976
417,777.2121506509915,141.20315945864448
418,128.13734611494965,541.8098363414954
419,324.3414610575817,254.4018795694779
420,201.91780438322448,768.2709432134791
421,621.638690578379,661.2794681247549
422,817.0418277812006,853.2074950081438
423,150.7475311714822,836.1003686922674
424,947.4148073383076,310.92887051067555
425,376.8689916928674,261.81147794327666
426,368.80191987585795,835.949552926038
427,862.2102070972402,791.6050573594674
428,344.17722735553025,54.0434412942905
429,573.6632988907642,20.727590340883005
430,795.4851855006461,540.0132969644436
431,967.1598145122239,319.8650047110495
432,724.663398732242,498.85863921474595
433,572.4918572331513,931.0331134949977
434,556.8014877121963,477.79523949010803
435,615.762307823625,505.59727799226704
436,739.2625539042564,794.1331703154649
437,716.386203880111,426.00114658025666
438,481.1761102250576,474.4405948412005
439,374.2379791875566,558.6918029846896
440,409.5269625924595,855.0939847750641
441,286.8755194373803,296.46186962895206
442,357.7895515868669,574.4045492359897
443,882.7190613360405,384.41067551597166
444,381.4859931644539,204.2553772251019
445,132.3691110336681,107.48343482294042
446,280.7032998774249,711.3072532337217
447,213.71152808999238,609.1960642022179
448,171.99597461419236,452.7061973224632
449,970.1191943562543,103.30375093470101
450,244.27575594002616,920.5788706461155
451,344.4858129624907,197.33557796538648
452,651.7543864872669,143.19025824216925
453,338.04799647952564,68.91348436371591
454,303.3632458211661,746.6531023626609
455,788.5969595219218,781.7246759675544
456,342.365176924703,953.2696447571144
457,182.8993465319254,898.8613771124043
458,609.7791131898275,784.3637117729077
459,27.013086001784092,669.8269314569519
460,664.8499262510214,717.7635734181334
461,949.3852694616061,996.9957956931956
462,727.5028985684002,505.17793786907293
463,485.232398700849,822.9240421287028
464,818.7677744375391,896.8054802587698
465,698.560048929381,242.6446950946548
466,355.36352687018433,920.3994380770788
467,613.2313304646988,766.8741944091377
468,478.2019675425306,226.23049540630302
469,81.96632975012153,872.0762539848463
470,564.4972728585711,552.7057315801023
471,481.0613734099293,101.16339789944828
472,754.8273023617029,731.6301370980033
473,971.8993414492154,143.07795437732184
474,293.3728547370731,204.29566945903943
475,919.2710268289162,533.8875581846789
476,370.3256307664756,777.037706447242
477,105.2008839628552,801.1063899267235
478,483.7740819305746,326.0376379614669
479,515.9613918279396,2.837549200492284
480,770.363848118915,997.7015088335733
481,414.3505948993878,307.9291735271669
482,242.17115573694358,992.8163747838615
483,858.2594646419301,35.89729018455057
484,380.77049787511186,510.59138300474496
485,439.3381188727847,703.9221475314745
486,498.0885999590062,216.09496073569866
487,753.8987120817865,137.3247684888137
488,508.5471810980462,896.9570284531106
489,589.030461032065,107.40726154343083
490,587.6911881554731,950.3479848323266
491,960.5020571601408,493.23176700327497
492,29.657792000167937,281.7265801811305
493,271.25892830931775,676.1235601894483
494,546.5156904473487,275.70128815454063
495,452.13638217589505,673.5476796093499
496,518.6912499748873,52.778064755488515
497,955.0565511933496,141.47395108351813
498,825.1694977153368,354.730164416185
499,31.672085062645404,811.0881585532229
500,822.6979914340966,286.58322454982823
501,685.5506566274344,727.2568156409816
502,790.143902299277,405.3388325078889
503,630.1910752289779,960.1592650952508
504,485.6525014781965,917.7453489220359
505,611.4319359586846,792.9654546519444
506,465.21554130273466,886.4044922534325
507,237.44906656101617,639.2915967183462
508,72.5028309900132,255.36466385809553
509,461.5583593099044,938.0004337342931
510,233.46017508514026,488.160858667281
511,236.8008548921121,816.4397568534863
512,66.81933768184267,307.4150298825363
513,725.6691960753096,87.425783677192
514,598.3087994244313,88.14649402005281
515,704.7893693345974,962.2949034074198
516,183.1897733862502,546.4916647320644
517,74.20320836722982,778.7608394369546
518,296.95071804520154,9.943781870797363
519,596.0456129644554,181.02344468934874
520,162.0684686164142,663.3721344424146
521,654.2098935038981,285.0695804947281
522,950.1319046437533,992.6437582070782
523,159.36965220425714,969.9188469021624
524,233.4522563761132,889.5125960518097
525,671.780705054639,888.2570262812299
526,806.5562875367912,813.1619014530088
527,37.331921777773445,800.4175448867638
528,447.5972763823417,463.2763748616296
529,154.05529389015138,993.2772811472333
530,410.01754849067254,655.7981079263827
531,706.3252414706234,21.731868280945864
532,245.57045369460852,797.0764258567426
533,100.24065092868383,619.7969367818476
534,862.2531004448322,224.68304839417064
535,559.9147662730269,883.084774673381
536,551.221921602603,709.1844757273592
537,646.0244200854365,168.69920409289196
538,945.4300541776526,867.5579552289447
539,706.6296459055338,24.02771264562964
540,405.95989644404386,709.1809179153529
541,445.38879940748666,526.4627348546499
542,43.79375672317709,396.08153935899946
543,304.0863152491733,436.83617028176866
544,106.1071929672418,925.8121363852131
545,185.11498715995268,295.64109988562325
546,204.69777261825627,14.603003875575782
547,577.7476623901172,740.8174859033023
548,854.2418727926427,60.94935644196053
549,893.1562270485725,46.63634393099281
550,528.7121702619717,241.6550862951079
551,215.43043500441271,171.30339138158
552,952.208508308668,206.0025380370587
553,45.02534432931115,348.64592830734153
554,236.82845554573274,171.97901461550015
555,882.1707006868164,995.2175601558846
556,87.51973265412605,83.08783069904379
557,636.9719260072426,82.80011589131408
558,380.1188781206867,69.79290183376774
559,272.3760323692679,912.1381758222118
560,412.88690172704713,986.4815148133464
561,467.8821715204426,420.9746183631323
562,793.7688461491251,566.4657724065438
563,844.429173212897,549.2468330124811
564,369.2737578575058,285.5947339611791
565,366.7732513397457,675.4733453501422
566,337.17826951097265,572.7011237490086
567,982.2313782001722,199.50769352026143
568,436.6515626550184,570.5337099582802
569,37.634511618288236,533.8583447520117
570,264.1916484022808,242.25004235267312
571,243.97514464366287,850.212362514042
572,909.3767091749628,457.96487236882535
573,863.6009488994316,695.0249838292199
574,248.66339271381077,264.54287664788234
575,168.48269774588343,320.46584110043443
576,833.0861631288736,567.073263679404
577,310.53498236476753,839.1007172666185
578,91.76216649128355,143.20321893451714
579,185.19816707435422,311.18585478077
580,530.7458560752418,807.2309102615924
581,169.61429220236136,767.9353398074563
582,107.73686701723028,560.9434438855815
583,962.4857403686642,314.31290040223837
584,163.7881539192161,121.33021169575986
585,410.7415465646121,255.646917081898
586,670.9991966715962,623.5031410014417
587,11.100198088359491,862.5414562274253
588,859.002976298872,662.8053319689274
589,245.44173346616503,858.000877555672
590,723.9810289188883,172.63760767067038
591,644.0701390344494,467.0254558525806
592,172.0636460113105,588.2216173652679
593,898.4628636809465,477.61784364649884
594,477.3636781136472,437.5215485730961
595,782.2810374339568,987.8202852827843
596,986.7585345067871,185.18005500304525
597,582.3308902930737,884.5417902596406
598,705.0391280847922,649.2936358807343
599,651.5931036677529,72.99000711014247
600,487.61004205498347,721.3289141298609
601,946.0196290506769,682.3798942550256
602,363.3117192841201,763.6818229008794
603,729.0661851445094,846.4411146137098
604,309.00347367750703,166.51575929694928
605,223.7735383823126,208.95394779561326
606,801.7930323726408,141.14542499851802
607,709.790065443635,845.8802197910626
608,383.5488387356516,744.1543942139683
609,788.6221111082123,699.4429185079708
610,127.57864687712429,939.2172823395003
611,670.8219387110381,434.3137274005221
612,584.5525272797986,318.3057628699024
613,829.8914816143619,378.54286978343976
614,890.4119209116631,684.3024258190059
615,941.9735354454189,229.3814255847728
616,191.45952302243464,375.0851119465276
617,203.9642719283895,317.0279354263387
618,308.52778934887107,714.5556883566026
619,717.0312855336673,994.7046260217093
620,801.6636595100308,585.7500901762213
621,64.85361096992426,284.2117663906467
622,104.02655835991781,333.33269442234615
623,772.6529903117544,906.5689249291415
624,790.9364450849207,113.55000019164885
625,920.6986671143876,843.2549347256637
626,664.4603922448824,564.5537412935248
627,669.8327743265795,211.38504330268026
628,705.0335009342401,198.162408535415
629,712.9577271483433,779.3733451013354
630,362.45767080405767,199.69240823075353
631,81.40568578430685,762.1598135608892
632,241.2244962105966,185.52695675260279
633,300.71099322654294,289.1422708133411
634,357.70336697321136,503.166176774133
635,216.23032691796328,66.22097826741702
636,407.4554004847992,599.4569741651854
637,925.4153195513205,513.4999780876421
638,671.9848181097307,343.785359160521
639,371.7665639850589,762.0062872301818
640,972.0421523087858,191.96152122527033
641,662.4608023959203,434.04646249258707
642,51.17878818704724,661.1009497788998
643,800.1603665109027,821.8252411021033
644,911.1317709545748,49.963244886678694
645,862.9892583741038,494.43632791528415
646,757.3245243601816,157.96909865372743
647,3.850740667091679,550.8394258329639
648,369.7158300732579,33.87881830823392
649,453.68296488077794,333.6860348374498
650,355.9496103041281,493.6995624985592
651,318.74576421821246,779.7462883098199
652,242.56612834379843,216.21047952073724
653,546.3493608302233,713.5986557039693
654,906.7991842451713,16.064546200921015
655,202.22314447514768,537.6805302386966
656,927.8027299093754,346.6207938900294
657,69.54656574339535,521.1011669342305
658,561.790107707232,536.7769315200968
659,387.49476122777213,116.42559966564204
660,494.93603299178824,802.4362702715077
661,289.9801213813492,917.3534992517484
662,289.9143207110736,165.39959562444506
663,730.1718109149042,969.5581635072793
664,456.7298737096838,950.1357627409722
665,449.257421665892,207.02891667285672
666,714.1563228544456,709.6417353154093
667,76.85390969537143,326.2960840447535
668,211.59645236973347,505.8092832198
669,681.1121687580783,721.6100479685856
670,134.598705970574,841.6504465446312
671,702.4092446189104,61.431057782919126
672,990.1781498898948,294.1210006941914
673,810.5363648181057,700.9855449048067
674,846.2657266262006,10.956058934766588
675,832.9815322669779,482.6029361006749
676,693.2501024835477,264.94629689060224
677,123.83747682289614,652.6941274920914
678,669.6920232946314,43.69778633738064
679,79.30309004723324,835.7472603433217
680,513.8142296201952,654.4322304875722
681,738.525746389229,499.53551369190154
682,701.1218017314353,202.7810352880849
683,775.4267962305166,664.6200164464102
684,308.511605738241,534.6980817226948
685,101.5151567688577,416.5300355295727
686,7.644420760050563,890.4805273275642
687,8.159241269287797,533.7532288655417
688,884.2409943058926,887.1953342238254
689,759.3060119897599,214.64067936981223
690,650.4114218926812,741.5654072887762
691,825.2832381690484,801.4480244333099
692,690.422338990666,481.6889886999908
693,355.97186698278097,763.5264521050326
694,448.1062631642162,49.30150835578617
695,35.22898303888644,143.85325648365165
696,674.6540889878331,61.52992690871317
697,377.7834656391619,366.47585450784857
698,127.20446334247548,414.23030342462033
699,463.5654894889241,12.240384151500638
700,201.40978051132598,844.7989784792243
701,936.4682444390289,676.0919271490017
702,218.53454872197065,204.4583645353797
703,69.86732157250952,167.5135511065805
704,263.0061002587336,547.944038207747
705,176.7134701891786,887.5795831875633
706,856.4956813115723,844.5543594767155
707,843.8756731689595,187.65878241832624
708,154.7812140858783,439.9140511997457
709,656.0875296048703,45.037956702578484
710,725.861252898581,396.14691278267964
711,712.4433289739204,6.141905404895454
712,830.5203366342324,97.19768888711488
713,690.353410910588,245.87309382782053
714,210.999826145996,556.3758807909339
715,495.52794754162034,365.0282192861899
716,952.1136480548904,746.3742212641638
717,811.8305682226106,94.46971693947093
718,765.7056516339533,766.0803483268411
719,205.07179841399613,138.19799855828407
720,45.07827239353146,809.6766700150998
721,130.00636222882633,439.32829086366587
722,979.7810942185885,937.9253044387281
723,560.1338474851968,428.0365734416969
724,2.327017100191453,396.42160337897303
725,924.6961640647588,196.6463629159547
726,524.1412887210918,936.6568171151486
727,910.7099978408455,12.976070591633416
728,118.51925493751536,435.5638853570034
729,223.4250197785649,535.5237865379096
730,461.6067041830808,335.17352634862783
731,674.1859373942991,426.7352293036718
732,147.99182366413964,591.0564943328579
733,723.5127542740491,801.9382369845391
734,149.31767483719162,57.68372403233912
735,551.2529987613905,905.6758241786512
736,552.468549008232,686.43739918827
737,767.9178957722465,816.6320092746275
738,563.5633661921172,672.8734745850535
739,352.10817611661395,411.52451156382676
740,735.7316915760716,872.789906387502
741,911.0610912401447,24.640686421361856
742,432.18216156249247,515.6706195797791
743,131.8142790669069,681.2656549081701
744,83.69531581880085,95.97561788244857
745,535.9874844640627,29.572634251668674
746,957.3277698394693,790.3347339733363
747,407.8015317593756,13.490973258175721
748,649.6482644801187,704.1822225491037
749,121.0977757735311,978.7887682536494
750,373.19707695644576,136.02903271684298
751,577.781718918607,413.2671928330178
752,320.8315093385955,339.37228403722565
753,189.54495071456122,457.361009141118
754,434.1644821868318,762.3561655585964
755,980.7405280217504,432.9409622803977
756,184.44831479763423,743.3380437135137
757,756.2475956096705,825.2825770587847
758,734.436006006568,892.4842506210965
759,536.9960301758017,687.1394706318248
760,724.7593159679818,533.56714106095
761,876.1471158343097,38.955155730131864
762,298.24493669168163,463.7083572844515
763,356.47258139320905,169.920983217819
764,973.0788960055291,774.2464735954754
765,271.97017836908964,976.9464330834456
766,33.499148277137735,495.6424994488454
767,275.563975088292,799.4426887431945
768,39.539511217986934,560.5193974016037
769,869.1723675699773,623.6027178636842
770,585.1908432111431,409.94768304548137
771,91.81885517084743,824.1429839593145
772,386.1204188870116,456.6506960139505
773,120.09978033158053,211.67843699523482
774,938.0619469686345,854.0751964285275
775,700.1058109275255,570.1745966829275
776,952.6661232006378,927.0796589973347
777,742.8045232682376,471.57305299364725
778,765.9269442192003,194.13451487886246
779,323.0280138663855,989.7689485118685
780,287.84824744274664,489.2922562177202
781,579.0059752903959,347.9704846192475
